SKU,productCategoryId,productCategory_caption_UKR,productCategory_caption_RU,productCategory_caption_ENG,productTypeId,productType_caption_UKR,productType_caption_RU,productType_caption_ENG,brandId,lagerUnitQuantity,lagerUnitTypeId,lagerUnitType_caption,trademark,countryOfOrigin,countryOfOrigin_caption,commodity_group,commodity_group_caption_UKR,commodity_group_caption_RU,commodity_group_caption_ENG
844114,5923.0,Йогурти,Йогурты,Yoghurts,695.0,Йогурт - густий - понад 200г,Йогурт - густой - свыше 200г,Yoghurt — firm — more than 200 g,2313.0,260.0,1,г         ,1921.0,,,5550259,Йогуртно-десертна продукція,Йогуртно-Десертная продукция,Yogurts
844115,5923.0,Йогурти,Йогурты,Yoghurts,706.0,,йогурт - органический,,7025.0,300.0,1,г         ,10466.0,,,5550259,Йогуртно-десертна продукція,Йогуртно-Десертная продукция,Yogurts
844221,5922.0,Десерти молочні,Десерты молочные,Milk desserts,400.0,Десерти молочні - до 200г,Десерты молочные - до 200г,Milk desserts — up to 200 g,3784.0,200.0,1,г         ,2980.0,,,5550259,Йогуртно-десертна продукція,Йогуртно-Десертная продукция,Yogurts
844222,5922.0,Десерти молочні,Десерты молочные,Milk desserts,400.0,Десерти молочні - до 200г,Десерты молочные - до 200г,Milk desserts — up to 200 g,3784.0,200.0,1,г         ,2980.0,,,5550259,Йогуртно-десертна продукція,Йогуртно-Десертная продукция,Yogurts
845003,5923.0,Йогурти,Йогурты,Yoghurts,697.0,Йогурт - густий - до 200г,Йогурт - густой - до 200г,Yoghurt — firm — up to 200 g,8693.0,150.0,1,г         ,12757.0,,,5550259,Йогуртно-десертна продукція,Йогуртно-Десертная продукция,Yogurts
845004,5923.0,Йогурти,Йогурты,Yoghurts,697.0,Йогурт - густий - до 200г,Йогурт - густой - до 200г,Yoghurt — firm — up to 200 g,8693.0,150.0,1,г         ,12757.0,,,5550259,Йогуртно-десертна продукція,Йогуртно-Десертная продукция,Yogurts
845005,5923.0,Йогурти,Йогурты,Yoghurts,697.0,Йогурт - густий - до 200г,Йогурт - густой - до 200г,Yoghurt — firm — up to 200 g,8693.0,150.0,1,г         ,12757.0,,,5550259,Йогуртно-десертна продукція,Йогуртно-Десертная продукция,Yogurts
845006,5923.0,Йогурти,Йогурты,Yoghurts,697.0,Йогурт - густий - до 200г,Йогурт - густой - до 200г,Yoghurt — firm — up to 200 g,8693.0,140.0,1,г         ,12757.0,,,5550259,Йогуртно-десертна продукція,Йогуртно-Десертная продукция,Yogurts
845007,5923.0,Йогурти,Йогурты,Yoghurts,697.0,Йогурт - густий - до 200г,Йогурт - густой - до 200г,Yoghurt — firm — up to 200 g,8693.0,113.0,1,г         ,12757.0,,,5550259,Йогуртно-десертна продукція,Йогуртно-Десертная продукция,Yogurts
845008,5923.0,Йогурти,Йогурты,Yoghurts,697.0,Йогурт - густий - до 200г,Йогурт - густой - до 200г,Yoghurt — firm — up to 200 g,8693.0,140.0,1,г         ,12757.0,,,5550259,Йогуртно-десертна продукція,Йогуртно-Десертная продукция,Yogurts
845172,7025.0,Чіабатта світла без добавок власного виробництва,Чиабатта светлая без добавок собств производства,"Ciabatta, light, plain, own production",384.0,чіабатта,Чиабатта,Ciabatta,,110.0,1,г         ,15156.0,,,5550412,Випічка,Выпечкa,Bakery
845227,6878.0,Багет без добавок власного виробництва,Багет без добавок собственного производства,"Plain baguette loaf, own production",,,,,,300.0,1,г         ,9666.0,,,5550412,Випічка,Выпечкa,Bakery
845228,6878.0,Багет без добавок власного виробництва,Багет без добавок собственного производства,"Plain baguette loaf, own production",,,,,,250.0,1,г         ,9666.0,,,5550412,Випічка,Выпечкa,Bakery
845229,6882.0,Багет з добавками власного виробництва,Багет с добавками собственного производства,"Flavored baguette loaf, own production",,,,,,300.0,1,г         ,9666.0,,,5550412,Випічка,Выпечкa,Bakery
845230,6884.0,Батон без добавок власного виробництва,Батон без добавок собственного производства,"Plain long loaf, own production",,,,,,500.0,1,г         ,9666.0,,,5550412,Випічка,Выпечкa,Bakery
845231,6971.0,Здоба мелкоштучн з сирною начинкою власного виробництва,Сдоба мелкошт с творожной начинкой собств произв,"Small fancy bread with curd stuff, own production",,,,,,100.0,1,г         ,9666.0,,,5550412,Випічка,Выпечкa,Bakery
845232,8125.0,Булка подова зернова власного виробництва,Булка подовая зерновая собственного производства,"Grain bread roll baked in the hearth, own production",,,,,,400.0,1,г         ,9666.0,,,5550412,Випічка,Выпечкa,Bakery
845233,6882.0,Багет з добавками власного виробництва,Багет с добавками собственного производства,"Flavored baguette loaf, own production",,,,,,150.0,1,г         ,9666.0,,,5550412,Випічка,Выпечкa,Bakery
845235,6977.0,Здоба з маковою начинкою власного виробництва,Сдоба с маковой начинкой собственного производства,"Fancy bread with poppy stuff, own production",,,,,,300.0,1,г         ,9666.0,,,5550412,Випічка,Выпечкa,Bakery
845236,6983.0,Здоба з сирною начинкою власного виробництва,Сдоба с творожной начинкой собств производства,"Fancy bread with curd stuff, own production",,,,,,300.0,1,г         ,9666.0,,,5550412,Випічка,Выпечкa,Bakery
845237,6965.0,Плюшка власного виробництва,Плюшка собственного производства,"Sweet bun, own production",,,,,,200.0,1,г         ,9666.0,,,5550412,Випічка,Выпечкa,Bakery
845238,6974.0,Здоба з ягідної начинкою власного виробництва,Сдоба с ягодной начинкой собственного производства,"Fancy bread with berry stuff, own production",,,,,,500.0,1,г         ,9666.0,,,5550412,Випічка,Выпечкa,Bakery
845239,6973.0,Здоба з фруктовою начинкою власного виробництва,Сдоба с фруктовой начинкой собств производства,"Fancy bread with fruit stuff, own production",,,,,,500.0,1,г         ,9666.0,,,5550412,Випічка,Выпечкa,Bakery
845240,6972.0,Здоба мелкоштучн з фруктовою начинкою власного виробництва,Сдоба мелкошт с фруктовой начинкой собств произв,"Small fancy bread with fruit stuff, own production",,,,,,150.0,1,г         ,9666.0,,,5550412,Випічка,Выпечкa,Bakery
845241,6977.0,Здоба з маковою начинкою власного виробництва,Сдоба с маковой начинкой собственного производства,"Fancy bread with poppy stuff, own production",,,,,,400.0,1,г         ,9666.0,,,5550412,Випічка,Выпечкa,Bakery
845242,6968.0,Здоба дрібноштучн з масляно-молоч кремом власного виробництва,Сдоба мелкошт с масляно-молоч кремом собств произв,"Small fancy bread with butter-milk cream, own production",,,,,,150.0,1,г         ,9666.0,,,5550412,Випічка,Выпечкa,Bakery
845243,6959.0,Здоба дрібноштучн без начинки власного виробництва,Сдоба мелкоштучная без начинки собств производства,"Small plain fancy bread, own production",,,,,,100.0,1,г         ,9666.0,,,5550412,Випічка,Выпечкa,Bakery
845244,6968.0,Здоба дрібноштучн з масляно-молоч кремом власного виробництва,Сдоба мелкошт с масляно-молоч кремом собств произв,"Small fancy bread with butter-milk cream, own production",,,,,,80.0,1,г         ,9666.0,,,5550412,Випічка,Выпечкa,Bakery
845245,6957.0,Здоба мелкоштучн з екзотичний фруктами власного виробництва,Сдоба мелкошт с экзотич фруктами собств произв,"Small fancy bread with exotic fruit, own production",,,,,,100.0,1,г         ,9666.0,,,5550412,Випічка,Выпечкa,Bakery
845246,6958.0,Здоба мелкоштучн з ягідної начинкою власного виробництва,Сдоба мелкошт с ягодной начинкой собств произв,"Small fancy bread with berry stuff, own production",,,,,,80.0,1,г         ,9666.0,,,5550412,Випічка,Выпечкa,Bakery
845247,6974.0,Здоба з ягідної начинкою власного виробництва,Сдоба с ягодной начинкой собственного производства,"Fancy bread with berry stuff, own production",,,,,,400.0,1,г         ,9666.0,,,5550412,Випічка,Выпечкa,Bakery
845248,6960.0,Здоба дрібноштучних з м'ясною начинкою власного виробництва,Сдоба мелкоштучная с мясной начинкой собств произв,"Small fancy bread with meat stuff, own production",,,,,,80.0,1,г         ,9666.0,,,5550412,Випічка,Выпечкa,Bakery
845249,6967.0,Здоба мелкоштучн з маковою начинкою власного виробництва,Сдоба мелкошт с маковой начинкой собств произв,"Small fancy bread with poppy stuff, own production",,,,,,100.0,1,г         ,9666.0,,,5550412,Випічка,Выпечкa,Bakery
845250,6967.0,Здоба мелкоштучн з маковою начинкою власного виробництва,Сдоба мелкошт с маковой начинкой собств произв,"Small fancy bread with poppy stuff, own production",,,,,,100.0,1,г         ,9666.0,,,5550412,Випічка,Выпечкa,Bakery
846326,5922.0,Десерти молочні,Десерты молочные,Milk desserts,,,,,1154.0,400.0,1,г         ,4869.0,,,5550259,Йогуртно-десертна продукція,Йогуртно-Десертная продукция,Yogurts
846327,5922.0,Десерти молочні,Десерты молочные,Milk desserts,,,,,1154.0,400.0,1,г         ,4869.0,,,5550259,Йогуртно-десертна продукція,Йогуртно-Десертная продукция,Yogurts
846328,5922.0,Десерти молочні,Десерты молочные,Milk desserts,,,,,1154.0,400.0,1,г         ,4869.0,,,5550259,Йогуртно-десертна продукція,Йогуртно-Десертная продукция,Yogurts
846329,5922.0,Десерти молочні,Десерты молочные,Milk desserts,,,,,1154.0,400.0,1,г         ,4869.0,,,5550259,Йогуртно-десертна продукція,Йогуртно-Десертная продукция,Yogurts
846461,6457.0,Сири напівтверді насипні,Сыры полутвердые насыпные,Semi-hard bulk cheese,1897.0,напівтверді сири - Дешевші - Національний - Насипна - Російський,полутвердые сыры - Более дешевые - Национальный - Насыпной - Российский,semi-hard cheese — Cheaper— National — Bulk — Rossiysky,7420.0,1.0,2,кг        ,285.0,1.0,Україна,5550352,Сири на вагу,Сыры весовые,Cheese
846479,5428.0,Ківі,Киви,Kiwi,4764.0,Тропічні фрукти - Ківі - Сортовий,Тропические фрукты - Киви - Сортовой,Tropical fruit — Kiwi — Graded,,1.0,6,шт        ,9666.0,,,5551018,Фрукти тропічні,Фрукты тропические,Tropical fruits
846907,6457.0,Сири напівтверді насипні,Сыры полутвердые насыпные,Semi-hard bulk cheese,1909.0,напівтверді сири - Дорожчі - Національний - Елітні - Кольорові,полутвердые сыры - Более дорогие - Национальный - Элитные - Цветные,semi-hard cheese — More expensive — National — Elite — Colored,7420.0,1.0,2,кг        ,285.0,1.0,Україна,5550352,Сири на вагу,Сыры весовые,Cheese
846908,6457.0,Сири напівтверді насипні,Сыры полутвердые насыпные,Semi-hard bulk cheese,1909.0,напівтверді сири - Дорожчі - Національний - Елітні - Кольорові,полутвердые сыры - Более дорогие - Национальный - Элитные - Цветные,semi-hard cheese — More expensive — National — Elite — Colored,7420.0,1.0,2,кг        ,285.0,1.0,Україна,5550352,Сири на вагу,Сыры весовые,Cheese
846937,6765.0,Слойка з сухофруктами допік,Слойка с сухофруктами допек,"Turnover with dried fruit, parbaking",2243.0,Слойка - солодка,Слойка - сладкая,Turnover — sweet,,90.0,1,г         ,9666.0,,,5550412,Випічка,Выпечкa,Bakery
847014,5922.0,Десерти молочні,Десерты молочные,Milk desserts,400.0,Десерти молочні - до 200г,Десерты молочные - до 200г,Milk desserts — up to 200 g,2313.0,150.0,1,г         ,4890.0,,,5550259,Йогуртно-десертна продукція,Йогуртно-Десертная продукция,Yogurts
847015,5923.0,Йогурти,Йогурты,Yoghurts,695.0,Йогурт - густий - понад 200г,Йогурт - густой - свыше 200г,Yoghurt — firm — more than 200 g,967.0,260.0,1,г         ,2275.0,,,5550259,Йогуртно-десертна продукція,Йогуртно-Десертная продукция,Yogurts
847680,8869.0,Бергамот,Бергамот,Bergamot,4569.0,Зелень свіжа - Пряні трави,Зелень свежая - Пряные травы,Fresh greens — Flavoring herbs,,1.0,1,г         ,9666.0,,,5551018,Фрукти тропічні,Фрукты тропические,Tropical fruits
848259,7024.0,Хліб пшеничний без добавок власного виробництва,Хлеб пшеничный без добавок собств производства,"Plain wheat bread, own production",,,,,,1.0,2,кг        ,9666.0,,,5550412,Випічка,Выпечкa,Bakery
848260,7017.0,Хліб житньо-пшеничний без добавок власного виробництва,Хлеб ржано-пшеничный без добавок собств произв,"Plain rye-wheat bread, own production",,,,,,1.0,2,кг        ,9666.0,,,5550412,Випічка,Выпечкa,Bakery
848263,7024.0,Хліб пшеничний без добавок власного виробництва,Хлеб пшеничный без добавок собств производства,"Plain wheat bread, own production",,,,,,1.0,2,кг        ,9666.0,,,5550412,Випічка,Выпечкa,Bakery
848444,5923.0,Йогурти,Йогурты,Yoghurts,695.0,Йогурт - густий - понад 200г,Йогурт - густой - свыше 200г,Yoghurt — firm — more than 200 g,3784.0,280.0,1,г         ,2980.0,,,5550259,Йогуртно-десертна продукція,Йогуртно-Десертная продукция,Yogurts
848446,5922.0,Десерти молочні,Десерты молочные,Milk desserts,,,,,3784.0,180.0,1,г         ,2980.0,,,5550259,Йогуртно-десертна продукція,Йогуртно-Десертная продукция,Yogurts
848855,6771.0,Багет з добавками допік,Багет с добавками допек,"Baguette loaf, flavored, par baked",4646.0,Багет - С добавками,Багет - С добавками,Baguette loaf — Flavored,,229.0,1,г         ,16795.0,,,5550412,Випічка,Выпечкa,Bakery
849795,7009.0,Слойка з м'ясною начинкою власного виробництва,Слойка с мясной начинкой собственного производства,"Turnover with meat stuff, own production",,,,,,140.0,1,г         ,9666.0,,,5550412,Випічка,Выпечкa,Bakery
849796,6999.0,Слойка з сирною начинкою власного виробництва,Слойка с сырной начинкой собственного производства,"Turnover with cheese stuff, own production",2244.0,Слойка - солона,Слойка - соленая,Turnover — salty,,140.0,1,г         ,9666.0,,,5550412,Випічка,Выпечкa,Bakery
849826,6470.0,Сири розсольні з розсолом,Сыры рассольные с рассолом,Brine-ripened cheese with brine,4369.0,,Сыры рассольные - Моцарелла - Буррата,,2737.0,1.0,2,кг        ,15156.0,1.0,Україна,5550352,Сири на вагу,Сыры весовые,Cheese
849827,6467.0,Сири розсольні без розсолу,Сыры рассольные без рассола,Brine-ripened cheese without brine,4373.0,,Сыры рассольные - Страчателла,,2737.0,1.0,2,кг        ,15156.0,1.0,Україна,5550352,Сири на вагу,Сыры весовые,Cheese
850552,6940.0,Кекс здобний з добавками власного виробництва,Кекс сдобный с добавками собственного производства,"Fancy cake, flavored, own production",768.0,кекси,Кексы,Cupcake,,1.0,2,кг        ,9666.0,,,5550412,Випічка,Выпечкa,Bakery
850723,5923.0,Йогурти,Йогурты,Yoghurts,3553.0,йогурт - густий - без наповнювача,йогурт - густой - без наполнителя,Yoghurt — firm —plain,,140.0,1,г         ,2852.0,,,5550259,Йогуртно-десертна продукція,Йогуртно-Десертная продукция,Yogurts
850724,5923.0,Йогурти,Йогурты,Yoghurts,697.0,Йогурт - густий - до 200г,Йогурт - густой - до 200г,Yoghurt — firm — up to 200 g,,140.0,1,г         ,2852.0,,,5550259,Йогуртно-десертна продукція,Йогуртно-Десертная продукция,Yogurts
850725,5923.0,Йогурти,Йогурты,Yoghurts,697.0,Йогурт - густий - до 200г,Йогурт - густой - до 200г,Yoghurt — firm — up to 200 g,,140.0,1,г         ,2852.0,,,5550259,Йогуртно-десертна продукція,Йогуртно-Десертная продукция,Yogurts
850726,5923.0,Йогурти,Йогурты,Yoghurts,697.0,Йогурт - густий - до 200г,Йогурт - густой - до 200г,Yoghurt — firm — up to 200 g,,140.0,1,г         ,2852.0,,,5550259,Йогуртно-десертна продукція,Йогуртно-Десертная продукция,Yogurts
850732,5923.0,Йогурти,Йогурты,Yoghurts,695.0,Йогурт - густий - понад 200г,Йогурт - густой - свыше 200г,Yoghurt — firm — more than 200 g,,270.0,1,г         ,4890.0,,,5550259,Йогуртно-десертна продукція,Йогуртно-Десертная продукция,Yogurts
850733,5923.0,Йогурти,Йогурты,Yoghurts,695.0,Йогурт - густий - понад 200г,Йогурт - густой - свыше 200г,Yoghurt — firm — more than 200 g,,270.0,1,г         ,4890.0,,,5550259,Йогуртно-десертна продукція,Йогуртно-Десертная продукция,Yogurts
850740,5923.0,Йогурти,Йогурты,Yoghurts,3553.0,йогурт - густий - без наповнювача,йогурт - густой - без наполнителя,Yoghurt — firm —plain,,265.0,1,г         ,2959.0,,,5550259,Йогуртно-десертна продукція,Йогуртно-Десертная продукция,Yogurts
850741,5923.0,Йогурти,Йогурты,Yoghurts,3553.0,йогурт - густий - без наповнювача,йогурт - густой - без наполнителя,Yoghurt — firm —plain,,250.0,1,г         ,9003.0,,,5550259,Йогуртно-десертна продукція,Йогуртно-Десертная продукция,Yogurts
850967,6958.0,Здоба мелкоштучн з ягідної начинкою власного виробництва,Сдоба мелкошт с ягодной начинкой собств произв,"Small fancy bread with berry stuff, own production",,,,,,80.0,1,г         ,9666.0,,,5550412,Випічка,Выпечкa,Bakery
850969,6960.0,Здоба дрібноштучних з м'ясною начинкою власного виробництва,Сдоба мелкоштучная с мясной начинкой собств произв,"Small fancy bread with meat stuff, own production",,,,,,70.0,1,г         ,9666.0,,,5550412,Випічка,Выпечкa,Bakery
850970,6969.0,Здоба мелкоштучн з овочевою начинкою власного виробництва,Сдоба мелкошт с овощной начинкой собств произв,"Small fancy bread with vegetable stuff, own production",,,,,,70.0,1,г         ,9666.0,,,5550412,Випічка,Выпечкa,Bakery
850974,7001.0,Слойка з фруктовою начинкою власного виробництва,Слойка с фруктовой начинкой собств производства,"Turnover with fruit stuff, own production",,,,,,120.0,1,г         ,9666.0,,,5550412,Випічка,Выпечкa,Bakery
851248,6882.0,Багет з добавками власного виробництва,Багет с добавками собственного производства,"Flavored baguette loaf, own production",,,,,,150.0,1,г         ,9666.0,,,5550412,Випічка,Выпечкa,Bakery
851650,5922.0,Десерти молочні,Десерты молочные,Milk desserts,3554.0,"Пудинг, мус","Пудинг, мусс","Pudding, mousse",,100.0,1,г         ,2779.0,,,5550259,Йогуртно-десертна продукція,Йогуртно-Десертная продукция,Yogurts
851739,5922.0,Десерти молочні,Десерты молочные,Milk desserts,402.0,Десерти молочні - понад 200г,Десерты молочные - свыше 200г,Milk desserts —more than 200 g,,230.0,1,г         ,2542.0,,,5550259,Йогуртно-десертна продукція,Йогуртно-Десертная продукция,Yogurts
851740,5922.0,Десерти молочні,Десерты молочные,Milk desserts,402.0,Десерти молочні - понад 200г,Десерты молочные - свыше 200г,Milk desserts —more than 200 g,,230.0,1,г         ,2542.0,,,5550259,Йогуртно-десертна продукція,Йогуртно-Десертная продукция,Yogurts
851741,5923.0,Йогурти,Йогурты,Yoghurts,695.0,Йогурт - густий - понад 200г,Йогурт - густой - свыше 200г,Yoghurt — firm — more than 200 g,,260.0,1,г         ,3022.0,,,5550259,Йогуртно-десертна продукція,Йогуртно-Десертная продукция,Yogurts
851780,5923.0,Йогурти,Йогурты,Yoghurts,697.0,Йогурт - густий - до 200г,Йогурт - густой - до 200г,Yoghurt — firm — up to 200 g,,140.0,1,г         ,3623.0,,,5550259,Йогуртно-десертна продукція,Йогуртно-Десертная продукция,Yogurts
851781,5923.0,Йогурти,Йогурты,Yoghurts,697.0,Йогурт - густий - до 200г,Йогурт - густой - до 200г,Yoghurt — firm — up to 200 g,,140.0,1,г         ,3623.0,,,5550259,Йогуртно-десертна продукція,Йогуртно-Десертная продукция,Yogurts
851782,5923.0,Йогурти,Йогурты,Yoghurts,697.0,Йогурт - густий - до 200г,Йогурт - густой - до 200г,Yoghurt — firm — up to 200 g,,140.0,1,г         ,3623.0,,,5550259,Йогуртно-десертна продукція,Йогуртно-Десертная продукция,Yogurts
851783,5923.0,Йогурти,Йогурты,Yoghurts,697.0,Йогурт - густий - до 200г,Йогурт - густой - до 200г,Yoghurt — firm — up to 200 g,,140.0,1,г         ,3623.0,,,5550259,Йогуртно-десертна продукція,Йогуртно-Десертная продукция,Yogurts
851859,5923.0,Йогурти,Йогурты,Yoghurts,3553.0,йогурт - густий - без наповнювача,йогурт - густой - без наполнителя,Yoghurt — firm —plain,,150.0,1,г         ,17111.0,,,5550259,Йогуртно-десертна продукція,Йогуртно-Десертная продукция,Yogurts
851863,5435.0,Мандарин,Мандарин,Mandarin,4781.0,Цитрусові фрукти - Мандарин - Сортовий,Цитрусовые фрукты - Мандарин - Сортовой,Citrus fruit — Mandarin — Graded,,1.0,1,г         ,9666.0,,,5551018,Фрукти тропічні,Фрукты тропические,Tropical fruits
852329,6955.0,Печиво руч роботи пекарня з добав власного виробництва,Печенье руч работы пекарня с добав собств произв,"Hand-made cookies, flavored, hot bakery, own production",,,,,,1.0,2,кг        ,15156.0,,,5550412,Випічка,Выпечкa,Bakery
852330,6983.0,Здоба з сирною начинкою власного виробництва,Сдоба с творожной начинкой собств производства,"Fancy bread with curd stuff, own production",,,,,,1.0,2,кг        ,15156.0,,,5550412,Випічка,Выпечкa,Bakery
852331,6974.0,Здоба з ягідної начинкою власного виробництва,Сдоба с ягодной начинкой собственного производства,"Fancy bread with berry stuff, own production",,,,,,1.0,2,кг        ,15156.0,,,5550412,Випічка,Выпечкa,Bakery
852811,5837.0,Вода імпортна негазована,Вода импортная негазированная,"Water, import, still",3460.0,Столова вода - Імпорт - ПЕТ,Столовая вода - Импорт - ПЭТ,Table water — Import — PET,4049.0,1.5,3,л         ,17477.0,,,5550022,Вода Мфнеральна,Вода Минеральная,Mineral water
853101,6785.0,Чіабатта світла без добавок допік,Чиабатта светлая без добавок допек,"Ciabatta, light, plain, parbaking",,,,,8900.0,200.0,1,г         ,9666.0,,,5550412,Випічка,Выпечкa,Bakery
853103,6694.0,Піца з м'ясною начинкою допік,Пицца с мясной начинкой допек,"Pizza with meat stuff, parbaking",,,,,8900.0,210.0,1,г         ,9666.0,,,5550412,Випічка,Выпечкa,Bakery
853104,6785.0,Чіабатта світла без добавок допік,Чиабатта светлая без добавок допек,"Ciabatta, light, plain, parbaking",,,,,8900.0,200.0,1,г         ,9666.0,,,5550412,Випічка,Выпечкa,Bakery
853105,6762.0,Слойка з м'ясною начинкою допік,Слойка с мясной начинкой допек,"Turnover with meat stuff, parbaking",,,,,8900.0,130.0,1,г         ,9666.0,,,5550412,Випічка,Выпечкa,Bakery
853106,6694.0,Піца з м'ясною начинкою допік,Пицца с мясной начинкой допек,"Pizza with meat stuff, parbaking",,,,,8900.0,210.0,1,г         ,9666.0,,,5550412,Випічка,Выпечкa,Bakery
853107,6694.0,Піца з м'ясною начинкою допік,Пицца с мясной начинкой допек,"Pizza with meat stuff, parbaking",,,,,8900.0,210.0,1,г         ,9666.0,,,5550412,Випічка,Выпечкa,Bakery
853172,6771.0,Багет з добавками допік,Багет с добавками допек,"Baguette loaf, flavored, par baked",,,,,8900.0,220.0,1,г         ,9666.0,,,5550412,Випічка,Выпечкa,Bakery
853864,5429.0,Кокос,Кокос,Coconut,,,,,,1.0,6,шт        ,9666.0,,,5551018,Фрукти тропічні,Фрукты тропические,Tropical fruits
854136,5834.0,Вода України негазована,Вода Украины негазированная,"Water, Ukraine, still",3464.0,"Столова вода - Україна - ПЕТ - до 0,99л - Дитяча серія","Столовая вода - Украина - ПЭТ - до 0,99л - Детская серия",Table water — Ukraine — PET — up to 0.99 L — Baby series,1241.0,0.33,3,л         ,1323.0,,,5550022,Вода Мфнеральна,Вода Минеральная,Mineral water
854137,5838.0,Вода імпортна газована,Вода импортная газированная,"Water, import, sparkling",3447.0,"Смакова вода - Імпорт - Ж / б - до 0,99л","Вкусовая вода - Импорт - Ж/б - до 0,99л",Flavored water — Import — Tin can — up to 0.99 L,1241.0,0.33,3,л         ,4970.0,,,5550022,Вода Мфнеральна,Вода Минеральная,Mineral water
854138,5838.0,Вода імпортна газована,Вода импортная газированная,"Water, import, sparkling",3447.0,"Смакова вода - Імпорт - Ж / б - до 0,99л","Вкусовая вода - Импорт - Ж/б - до 0,99л",Flavored water — Import — Tin can — up to 0.99 L,1241.0,0.33,3,л         ,4970.0,,,5550022,Вода Мфнеральна,Вода Минеральная,Mineral water
854139,5838.0,Вода імпортна газована,Вода импортная газированная,"Water, import, sparkling",3447.0,"Смакова вода - Імпорт - Ж / б - до 0,99л","Вкусовая вода - Импорт - Ж/б - до 0,99л",Flavored water — Import — Tin can — up to 0.99 L,1241.0,0.33,3,л         ,4970.0,,,5550022,Вода Мфнеральна,Вода Минеральная,Mineral water
854140,5838.0,Вода імпортна газована,Вода импортная газированная,"Water, import, sparkling",3447.0,"Смакова вода - Імпорт - Ж / б - до 0,99л","Вкусовая вода - Импорт - Ж/б - до 0,99л",Flavored water — Import — Tin can — up to 0.99 L,1241.0,0.33,3,л         ,4970.0,,,5550022,Вода Мфнеральна,Вода Минеральная,Mineral water
854430,5923.0,Йогурти,Йогурты,Yoghurts,695.0,Йогурт - густий - понад 200г,Йогурт - густой - свыше 200г,Yoghurt — firm — more than 200 g,,280.0,1,г         ,2779.0,,,5550259,Йогуртно-десертна продукція,Йогуртно-Десертная продукция,Yogurts
854431,5923.0,Йогурти,Йогурты,Yoghurts,695.0,Йогурт - густий - понад 200г,Йогурт - густой - свыше 200г,Yoghurt — firm — more than 200 g,,240.0,1,г         ,1089.0,,,5550259,Йогуртно-десертна продукція,Йогуртно-Десертная продукция,Yogurts
854432,5923.0,Йогурти,Йогурты,Yoghurts,695.0,Йогурт - густий - понад 200г,Йогурт - густой - свыше 200г,Yoghurt — firm — more than 200 g,,240.0,1,г         ,1089.0,,,5550259,Йогуртно-десертна продукція,Йогуртно-Десертная продукция,Yogurts
854433,5923.0,Йогурти,Йогурты,Yoghurts,695.0,Йогурт - густий - понад 200г,Йогурт - густой - свыше 200г,Yoghurt — firm — more than 200 g,,240.0,1,г         ,1089.0,,,5550259,Йогуртно-десертна продукція,Йогуртно-Десертная продукция,Yogurts
855424,6777.0,Хліб пшеничний без добавок допік,Хлеб пшеничный без добавок допек,"Plain wheat bread, parbaking",,,,,,500.0,1,г         ,4043.0,,,5550412,Випічка,Выпечкa,Bakery
855474,5838.0,Вода імпортна газована,Вода импортная газированная,"Water, import, sparkling",3460.0,Столова вода - Імпорт - ПЕТ,Столовая вода - Импорт - ПЭТ,Table water — Import — PET,2737.0,1.5,3,л         ,17529.0,,,5550022,Вода Мфнеральна,Вода Минеральная,Mineral water
855475,5838.0,Вода імпортна газована,Вода импортная газированная,"Water, import, sparkling",3460.0,Столова вода - Імпорт - ПЕТ,Столовая вода - Импорт - ПЭТ,Table water — Import — PET,2737.0,1.0,3,л         ,17530.0,,,5550022,Вода Мфнеральна,Вода Минеральная,Mineral water
855476,5838.0,Вода імпортна газована,Вода импортная газированная,"Water, import, sparkling",3454.0,Лікувально-столова вода - Імпорт - ПЕТ,Лечебно-столовая вода - Импорт - ПЭТ,Therapeutic-table water — Import — PET,2737.0,1.5,3,л         ,17531.0,,,5550022,Вода Мфнеральна,Вода Минеральная,Mineral water
855477,5838.0,Вода імпортна газована,Вода импортная газированная,"Water, import, sparkling",3454.0,Лікувально-столова вода - Імпорт - ПЕТ,Лечебно-столовая вода - Импорт - ПЭТ,Therapeutic-table water — Import — PET,2737.0,0.5,3,л         ,17531.0,,,5550022,Вода Мфнеральна,Вода Минеральная,Mineral water
855478,5838.0,Вода імпортна газована,Вода импортная газированная,"Water, import, sparkling",3460.0,Столова вода - Імпорт - ПЕТ,Столовая вода - Импорт - ПЭТ,Table water — Import — PET,2737.0,0.5,3,л         ,17529.0,,,5550022,Вода Мфнеральна,Вода Минеральная,Mineral water
855859,6456.0,Сири напівтверді великопористі,Сыры полутвердые крупнопористые,Semi-hard coarse-pored cheese,1894.0,напівтверді сири - Дешевші - Національний - Великопористий / Пластової - Великопористий,полутвердые сыры - Более дешевые - Национальный - Крупнопористый/Пластовой - Крупнопористый,semi-hard cheese — Cheaper— National — Coarse-pored/layered — Coarse-pored,2737.0,1.0,2,кг        ,17528.0,9.0,Німеччина,5550352,Сири на вагу,Сыры весовые,Cheese
856423,5954.0,,Творог,,3283.0,,ТГ Творожная продукция - Творог - 9% и более,,,350.0,1,г         ,2980.0,,,5550259,Йогуртно-десертна продукція,Йогуртно-Десертная продукция,Yogurts
856424,5954.0,,Творог,,3283.0,,ТГ Творожная продукция - Творог - 9% и более,,,370.0,1,г         ,2980.0,,,5550259,Йогуртно-десертна продукція,Йогуртно-Десертная продукция,Yogurts
